locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Wrocław Krzyki,ul. Orzechowa,3,68,700000,10249,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-orzechowa-3-pokojowe-h7g6v8,https://s2.adresowa.pl/oi/46/11/39f2e0_73ce_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-orzechowa.jpg
Wrocław Stare Miasto,pl. Nowy Targ,2,34,579000,17268,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-nowy-targ-2-pokojowe-e2x7e3,https://s2.adresowa.pl/oi/61/47/39f180_f560_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-nowy-targ.jpg
Wrocław Fabryczna,ul. Dokerska,1,35,425000,12143,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-dokerska-1-pokoj-n4m2l0,https://s2.adresowa.pl/oi/62/1e/37445e_dfdd_cover-1-pokojowe-mieszkanie-wroclaw-fabryczna-ul-dokerska.jpg
Wrocław Grabiszyn,ul. Buska,3,58,639000,11075,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-buska-3-pokojowe-s3v8y4,https://s2.adresowa.pl/oi/4a/41/3727d8_69b5_cover-3-pokojowe-mieszkanie-wroclaw-grabiszyn-ul-buska.jpg
Wrocław Stare Miasto,,5,64,1200000,18750,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-5-pokojowe-64-m2-t0m9v4,https://s2.adresowa.pl/oi/49/3b/39f15a_9131_cover-5-pokojowe-mieszkanie-wroclaw-stare-miasto.jpg
Wrocław Stare Miasto,ul. Papiernicza,2,33,490000,14848,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-papiernicza-2-pokojowe-v5i9u7,https://s2.adresowa.pl/oi/63/65/39f05c_7cf7_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-papiernicza.jpg
Wrocław Kozanów,ul. Dokerska,2,48,585000,12137,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-kozanow-ul-dokerska-2-pokojowe-f2b1z6,https://s2.adresowa.pl/oi/4e/44/39ef9e_f80d_cover-2-pokojowe-mieszkanie-wroclaw-kozanow-ul-dokerska.jpg
Wrocław,ul. Zgodna,2,55,619999,11273,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-ul-zgodna-2-pokojowe-k6u3n2,https://s2.adresowa.pl/oi/73/64/36f2e0_3b6a_cover-2-pokojowe-mieszkanie-wroclaw-ul-zgodna.jpg
Wrocław Psie Pole,,4,79,749000,9481,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-4-pokojowe-79-m2-q7n9x6,https://s2.adresowa.pl/oi/1d/23/36dc78_4aea_cover-4-pokojowe-mieszkanie-wroclaw-psie-pole.jpg
Wrocław Maślice,ul. Michała Wołodyjowskiego,3,51,930000,18129,Bez pośredników,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-ul-michala-wolodyjowskiego-3-pokojowe-n5u2a2,https://s2.adresowa.pl/oi/63/71/39ef54_bae7_cover-3-pokojowe-mieszkanie-wroclaw-maslice-ul-michala-wolodyjowskiego.jpg
Wrocław Psie Pole,ul. Lothara Herbsta,2,39,549000,13980,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-lothara-herbsta-2-pokojowe-p6n2m7,https://s2.adresowa.pl/oi/32/30/39ec70_7f11_cover-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-lothara-herbsta.jpg
Wrocław Śródmieście,ul. Oskara Minkowskiego,2,50,610000,12096,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-oskara-minkowskiego-2-pokojowe-u5a5b9,https://s2.adresowa.pl/oi/59/41/39ec5e_2d77_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-oskara-minkowskiego.jpg
Wrocław Grabiszyn,ul. Grochowa,2,51,530000,10376,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-grochowa-2-pokojowe-a8o3n3,https://s2.adresowa.pl/oi/79/78/36c74a_e6da_cover-2-pokojowe-mieszkanie-wroclaw-grabiszyn-ul-grochowa.jpg
Wrocław Stare Miasto,ul. Tadeusza Zielińskiego,2,39,565000,14487,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-tadeusza-zielinskiego-2-pokojowe-l1n8r4,https://s2.adresowa.pl/oi/76/55/36af04_83f1_cover-2-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-tadeusza-zielinskiego.jpg
Wrocław Krzyki,ul. gen. Stefana Grota-Roweckiego,3,76,899000,11829,Bez pośredników,wczorajnowe,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-gen-stefana-grota-roweckiego-3-pokojowe-h1s8s7,https://s2.adresowa.pl/oi/18/10/3b4ba0_5131_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-gen-stefana-grota-roweckiego.jpg
Wrocław Śródmieście,ul. Bolesława Prusa,3,66,959000,14469,Bez pośredników,ponad miesiąc temu,29,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-boleslawa-prusa-3-pokojowe-h4m5w8,https://s2.adresowa.pl/oi/11/7b/39ec06_fca0_cover-3-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-boleslawa-prusa.jpg
Wrocław Fabryczna,ul. Bednarska,2,74,829000,11203,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-bednarska-2-pokojowe-q0s2g6,https://s2.adresowa.pl/oi/7b/38/39eb9c_3e2d_cover-2-pokojowe-mieszkanie-wroclaw-fabryczna-ul-bednarska.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/wroclaw/krzyki/,
Wrocław Krzyki,ul. Róży Wiatrów,3,53,899000,16962,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-rozy-wiatrow-3-pokojowe-d8x9n2,https://s2.adresowa.pl/oi/3e/58/39e8f4_9d09_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-rozy-wiatrow.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Krzyki,ul. Wambierzycka,2,44,699000,15952,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-wambierzycka-2-pokojowe-m2n1c7,https://s2.adresowa.pl/oi/57/29/368eac_565f_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-wambierzycka.jpg
Wrocław Stare Miasto,pl. marsz. Józefa Piłsudskiego,3,62,599000,9661,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego-3-pokojowe-b5n5c1,https://s2.adresowa.pl/oi/1d/21/3682d0_78ff_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-pl-marsz-jozefa-pilsudskiego.jpg
Wrocław Stare Miasto,ul. gen. Władysława Sikorskiego,3,49,899000,18452,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-gen-wladyslawa-sikorskiego-3-pokojowe-j6j4x0,https://s2.adresowa.pl/oi/51/2d/39e7fe_fada_cover-3-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-gen-wladyslawa-sikorskiego.jpg
Wrocław Maślice,al. Śliwowa,3,53,880000,16573,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-maslice-al-sliwowa-3-pokojowe-p2b7d4,https://s2.adresowa.pl/oi/4e/45/39e720_5d86_cover-3-pokojowe-mieszkanie-wroclaw-maslice-al-sliwowa.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Fabryczna,,3,70,720000,10286,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-3-pokojowe-70-m2-j3f9i0,https://s2.adresowa.pl/oi/74/5d/39e6c2_6d9c_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna.jpg
Wrocław Grabiszyn,ul. Miedziana,3,64,965000,15102,Oferta biura nieruchomości,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-grabiszyn-ul-miedziana-3-pokojowe-a7s9x7,https://s2.adresowa.pl/oi/3d/36/3653fc_f7d2_cover-3-pokojowe-mieszkanie-wroclaw-grabiszyn-ul-miedziana.jpg
Wrocław,ul. Kłodnicka,4,70,649999,9286,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-ul-klodnicka-4-pokojowe-k9k1e0,https://s2.adresowa.pl/oi/74/62/362d4e_ce53_cover-4-pokojowe-mieszkanie-wroclaw-ul-klodnicka.jpg
Wrocław Fabryczna,ul. Leopolda Tyrmanda,3,60,650000,10924,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-leopolda-tyrmanda-3-pokojowe-l5n4f2,https://s2.adresowa.pl/oi/2b/18/39e5ca_ae08_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-leopolda-tyrmanda.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Stare Miasto,ul. Legnicka,1,39,549999,14103,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-legnicka-1-pokoj-n7e8p3,https://s2.adresowa.pl/oi/22/23/39e49a_bb12_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-legnicka.jpg
Wrocław Fabryczna,al. Śliwowa,3,75,1090000,14533,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-al-sliwowa-3-pokojowe-d6d2c5,https://s2.adresowa.pl/oi/59/7d/39e082_3e79_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-al-sliwowa.jpg
Wrocław Krzyki,ul. Kobierzycka,2,84,890000,10595,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-kobierzycka-2-pokojowe-j5u9v2,https://s2.adresowa.pl/oi/7b/6e/362652_a0a1_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-kobierzycka.jpg
Wrocław Śródmieście,ul. Ksawerego Liskego,2,74,670000,9054,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ksawerego-liskego-2-pokojowe-l2g8c1,https://s2.adresowa.pl/oi/36/15/35d5b8_ff9c_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-ksawerego-liskego.jpg
Wrocław Ołtaszyn,ul. Obrońców Poczty Gdańskiej,3,79,1150000,14557,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-obroncow-poczty-gdanskiej-3-pokojowe-t1n2n9,https://s2.adresowa.pl/oi/6a/62/39e026_f7a0_cover-3-pokojowe-mieszkanie-wroclaw-oltaszyn-ul-obroncow-poczty-gdanskiej.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Gajowice,ul. Wróbla,3,48,549000,11485,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-gajowice-ul-wrobla-3-pokojowe-v1j4c7,https://s2.adresowa.pl/oi/41/28/39db24_a89b_cover-3-pokojowe-mieszkanie-wroclaw-gajowice-ul-wrobla.jpg
Wrocław Psie Pole,ul. Litewska,2,51,530000,10392,Bez pośredników,ponad miesiąc temu,21,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-litewska-2-pokojowe-l7a6i1,https://s2.adresowa.pl/oi/45/4b/39daaa_eddf_cover-2-pokojowe-mieszkanie-wroclaw-psie-pole-ul-litewska.jpg
Wrocław Oporów,,3,65,769000,11922,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-oporow-3-pokojowe-64-m2-h1g0v9,https://s2.adresowa.pl/oi/7d/52/35b0c2_d422_cover-3-pokojowe-mieszkanie-wroclaw-oporow.jpg
Wrocław Popowice,ul. Jaworska,1,27,360000,13534,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-popowice-ul-jaworska-1-pokoj-y7y3s1,https://s2.adresowa.pl/oi/6d/23/3583d8_6db6_cover-1-pokojowe-mieszkanie-wroclaw-popowice-ul-jaworska.jpg
Wrocław Stabłowice,ul. Łomnicka,3,56,785000,13956,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-lomnicka-3-pokojowe-v1d6j4,https://s2.adresowa.pl/oi/29/20/39d4fe_288e_cover-3-pokojowe-mieszkanie-wroclaw-stablowice-ul-lomnicka.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Śródmieście,pl. Jana Pawła II,2,43,1650000,38071,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-pl-jana-pawla-ii-2-pokojowe-g9h9x4,https://s2.adresowa.pl/oi/65/14/39c9d6_dc16_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-pl-jana-pawla-ii.jpg
Wrocław Swojczyce,ul. Chałupnicza,3,67,1349000,19991,Bez pośredników,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-wroclaw-swojczyce-ul-chalupnicza-3-pokojowe-v0i1o7,https://s2.adresowa.pl/oi/13/63/39c266_c4d7_cover-3-pokojowe-mieszkanie-wroclaw-swojczyce-ul-chalupnicza.jpg
Wrocław Śródmieście,,2,39,470000,12057,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-2-pokojowe-38-m2-y3r2p6,https://s2.adresowa.pl/oi/21/64/35578e_60ff_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie.jpg
Wrocław,,2,38,499000,13046,Oferta biura nieruchomości,ponad miesiąc temu,4,https://adresowo.pl/o/mieszkanie-wroclaw-2-pokojowe-38-m2-w1d4w2,https://s2.adresowa.pl/oi/25/3b/355788_59be_cover-2-pokojowe-mieszkanie-wroclaw.jpg
Wrocław Tarnogaj,ul. Nyska,3,89,850000,9551,Bez pośredników,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-tarnogaj-ul-nyska-3-pokojowe-c6e5t9,https://s2.adresowa.pl/oi/7a/1a/39c12a_d0e0_cover-3-pokojowe-mieszkanie-wroclaw-tarnogaj-ul-nyska.jpg
Wrocław Nowy Dwór,ul. Rogowska,2,50,585000,11785,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-nowy-dwor-ul-rogowska-2-pokojowe-f7i3o8,https://s2.adresowa.pl/oi/1d/1f/39bfb8_7014_cover-2-pokojowe-mieszkanie-wroclaw-nowy-dwor-ul-rogowska.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław Stabłowice,ul. Polonii Wrocławskiej,2,49,649000,13381,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-stablowice-ul-polonii-wroclawskiej-2-pokojowe-e6s3e0,https://s2.adresowa.pl/oi/3f/14/39bf12_3da9_cover-2-pokojowe-mieszkanie-wroclaw-stablowice-ul-polonii-wroclawskiej.jpg
Wrocław Psie Pole,ul. Łąka Mazurska,5,102,825000,8108,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-psie-pole-ul-laka-mazurska-5-pokojowe-i5p9k9,https://s2.adresowa.pl/oi/29/11/354740_b26e_cover-5-pokojowe-mieszkanie-wroclaw-psie-pole-ul-laka-mazurska.jpg
Wrocław Stare Miasto,ul. Oławska,1,44,1199000,27481,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-olawska-1-pokoj-m7t9c9,https://s2.adresowa.pl/oi/18/32/35473c_8e99_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-olawska.jpg
Wrocław Śródmieście,ul. Trzebnicka,2,53,569000,10836,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-trzebnicka-2-pokojowe-i2c4p8,https://s2.adresowa.pl/oi/1d/3a/39b942_7c8f_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-trzebnicka.jpg
Wrocław Borek,ul. Racławicka,3,55,680000,12454,Bez pośredników,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-borek-ul-raclawicka-3-pokojowe-e9d7f7,https://s2.adresowa.pl/oi/1c/2d/39b8fa_7ad7_cover-3-pokojowe-mieszkanie-wroclaw-borek-ul-raclawicka.jpg
Wrocław Jagodno,ul. Stanisława Drabika,2,33,585000,17652,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika-2-pokojowe-x3w7x3,https://s2.adresowa.pl/oi/40/73/39b880_bd13_cover-2-pokojowe-mieszkanie-wroclaw-jagodno-ul-stanislawa-drabika.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Wrocław,,2,47,619900,13240,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-2-pokojowe-46-m2-l1i9s1,https://s2.adresowa.pl/oi/71/1c/3546de_a64c_cover-2-pokojowe-mieszkanie-wroclaw.jpg
Wrocław Krzyki,,2,51,1039000,20373,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-2-pokojowe-51-m2-x4b3j0,https://s2.adresowa.pl/oi/2c/70/354520_c7f8_cover-2-pokojowe-mieszkanie-wroclaw-krzyki.jpg
Wrocław Klecina,ul. Cukrowa,2,54,670000,12407,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-klecina-ul-cukrowa-2-pokojowe-l9r0r6,https://s2.adresowa.pl/oi/1f/77/39b5a2_c998_cover-2-pokojowe-mieszkanie-wroclaw-klecina-ul-cukrowa.jpg
Wrocław Szczepin,ul. Rybacka,2,42,839000,19976,Bez pośredników,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-ul-rybacka-2-pokojowe-y1o1z4,https://s2.adresowa.pl/oi/3a/2d/39aa42_73ed_cover-2-pokojowe-mieszkanie-wroclaw-szczepin-ul-rybacka.jpg
Wrocław Lipa Piotrowska,ul. Cynamonowa,3,53,669500,12702,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-lipa-piotrowska-ul-cynamonowa-3-pokojowe-c5e7b8,https://s2.adresowa.pl/oi/3d/72/39a53e_9770_cover-3-pokojowe-mieszkanie-wroclaw-lipa-piotrowska-ul-cynamonowa.jpg
Wrocław Księże Wielkie,,3,73,771645,10500,Oferta biura nieruchomości,ponad miesiąc temu,5,https://adresowo.pl/o/mieszkanie-wroclaw-ksieze-wielkie-3-pokojowe-73-m2-t3p3p9,https://s2.adresowa.pl/oi/1d/2d/352652_2eb1_cover-3-pokojowe-mieszkanie-wroclaw-ksieze-wielkie.jpg
Wrocław Ołbin,,3,74,1200000,16300,Oferta biura nieruchomości,ponad miesiąc temu,6,https://adresowo.pl/o/mieszkanie-wroclaw-olbin-3-pokojowe-73-m2-w7e6y1,https://s2.adresowa.pl/oi/4f/24/35044c_2746_cover-3-pokojowe-mieszkanie-wroclaw-olbin.jpg
Wrocław Śródmieście,ul. Ignacego Daszyńskiego,4,71,699000,9845,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-ignacego-daszynskiego-4-pokojowe-m4v0p9,https://s2.adresowa.pl/oi/42/78/39a3f6_eb57_cover-4-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-ignacego-daszynskiego.jpg
Wrocław Złotniki,ul. Kościańska,3,72,1197000,16625,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-zlotniki-ul-koscianska-3-pokojowe-r5z7i7,https://s2.adresowa.pl/oi/3d/25/39a364_82ea_cover-3-pokojowe-mieszkanie-wroclaw-zlotniki-ul-koscianska.jpg
Wrocław Śródmieście,ul. Łukasza Górnickiego,1,21,449000,21381,Bez pośredników,ponad miesiąc temu,16,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-lukasza-gornickiego-1-pokoj-i7b9u0,https://s2.adresowa.pl/oi/56/62/39a2e4_9ac6_cover-1-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-lukasza-gornickiego.jpg
Wrocław,ul. gen. Ignacego Prądzyńskiego,2,38,399000,10536,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-ul-gen-ignacego-pradzynskiego-2-pokojowe-k9q2m9,https://s2.adresowa.pl/oi/6d/22/34fafa_3587_cover-2-pokojowe-mieszkanie-wroclaw-ul-gen-ignacego-pradzynskiego.jpg
Wrocław,ul. Powstańców Śląskich,3,82,895000,10915,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-ul-powstancow-slaskich-3-pokojowe-r5d7e7,https://s2.adresowa.pl/oi/65/36/34d37e_f5e4_cover-3-pokojowe-mieszkanie-wroclaw-ul-powstancow-slaskich.jpg
Wrocław Fabryczna,ul. Budziszyńska,3,59,640000,10922,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-budziszynska-3-pokojowe-o6s4g2,https://s2.adresowa.pl/oi/29/5c/39a1c6_e180_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-budziszynska.jpg
Wrocław Sołtysowice,ul. Lothara Herbsta,2,47,639000,13596,Bez pośredników,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-wroclaw-soltysowice-ul-lothara-herbsta-2-pokojowe-a1o0l7,https://s2.adresowa.pl/oi/44/1e/39a286_47d9_cover-2-pokojowe-mieszkanie-wroclaw-soltysowice-ul-lothara-herbsta.jpg
Wrocław Krzyki,ul. Krynicka,4,70,750000,10714,Bez pośredników,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krynicka-4-pokojowe-e8u2r3,https://s2.adresowa.pl/oi/77/5d/39a17e_2842_cover-4-pokojowe-mieszkanie-wroclaw-krzyki-ul-krynicka.jpg
Wrocław Fabryczna,ul. Arbuzowa,3,54,759000,14056,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-wroclaw-fabryczna-ul-arbuzowa-3-pokojowe-e8m1r6,https://s2.adresowa.pl/oi/2a/37/34b9fe_ff92_cover-3-pokojowe-mieszkanie-wroclaw-fabryczna-ul-arbuzowa.jpg
Wrocław Krzyki,ul. Beaty Artemskiej,2,37,599000,16189,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-beaty-artemskiej-2-pokojowe-y2n0z1,https://s2.adresowa.pl/oi/5e/4c/34b354_5771_cover-2-pokojowe-mieszkanie-wroclaw-krzyki-ul-beaty-artemskiej.jpg
Wrocław Ołtaszyn,ul. Nefrytowa,1,41,500000,12252,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-oltaszyn-ul-nefrytowa-1-pokoj-w6n7r2,https://s2.adresowa.pl/oi/24/46/399c1a_ebde_cover-1-pokojowe-mieszkanie-wroclaw-oltaszyn-ul-nefrytowa.jpg
Wrocław Śródmieście,ul. Czysta,2,55,1100000,20000,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-czysta-2-pokojowe-l9q3s5,https://s2.adresowa.pl/oi/25/54/399858_7567_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-czysta.jpg
Wrocław,al. gen. Józefa Hallera,3,77,855000,11176,Bez pośredników,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-al-gen-jozefa-hallera-3-pokojowe-v8w5f8,https://s2.adresowa.pl/oi/2d/53/399620_cfed_cover-3-pokojowe-mieszkanie-wroclaw-al-gen-jozefa-hallera.jpg
Wrocław Kuźniki,ul. Pucka,3,67,720000,10714,Oferta biura nieruchomości,ponad miesiąc temu,17,https://adresowo.pl/o/mieszkanie-wroclaw-kuzniki-ul-pucka-3-pokojowe-r8h2c3,https://s2.adresowa.pl/oi/76/31/348ea0_edc4_cover-3-pokojowe-mieszkanie-wroclaw-kuzniki-ul-pucka.jpg
Wrocław Krzyki,ul. Kryształowa,3,68,1199000,17632,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-wroclaw-krzyki-ul-krysztalowa-3-pokojowe-z8i6g5,https://s2.adresowa.pl/oi/33/1a/345af0_293a_cover-3-pokojowe-mieszkanie-wroclaw-krzyki-ul-krysztalowa.jpg
Wrocław Szczepin,,2,47,930798,19800,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-2-pokojowe-47-m2-l7s7b8,https://s2.adresowa.pl/oi/67/42/3995ea_5e1b_cover-2-pokojowe-mieszkanie-wroclaw-szczepin.jpg
Wrocław Szczepin,,3,57,997191,17550,Bez pośredników,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-wroclaw-szczepin-3-pokojowe-56-m2-n1f9k4,https://s2.adresowa.pl/oi/16/56/3995e2_6a0f_cover-3-pokojowe-mieszkanie-wroclaw-szczepin.jpg
Wrocław Śródmieście,ul. Wesoła,2,77,670000,8724,Bez pośredników,ponad miesiąc temu,20,https://adresowo.pl/o/mieszkanie-wroclaw-srodmiescie-ul-wesola-2-pokojowe-z0u4n9,https://s2.adresowa.pl/oi/76/5c/399000_ac52_cover-2-pokojowe-mieszkanie-wroclaw-srodmiescie-ul-wesola.jpg
Wrocław Jerzmanowo,,5,144,1055000,7312,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-wroclaw-jerzmanowo-5-pokojowe-144-m2-z8p9j2,https://s2.adresowa.pl/oi/76/3f/34478e_686f_cover-5-pokojowe-mieszkanie-wroclaw-jerzmanowo.jpg
Wrocław Stare Miasto,ul. Joachima Lelewela,1,27,525000,19509,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-wroclaw-stare-miasto-ul-joachima-lelewela-1-pokoj-n3r1b3,https://s2.adresowa.pl/oi/30/3a/341324_87a2_cover-1-pokojowe-mieszkanie-wroclaw-stare-miasto-ul-joachima-lelewela.jpg
